0.01048749382746528 94.0
0.011510011528759193 122.0
0.012632223443624056 142.0
0.013863849634809841 178.0
0.015215557859185158 223.0
0.01669905596674388 270.0
0.018327193308400862 381.0
0.020114072030922546 417.0
0.022075169222975907 523.0
0.02422747097026636 638.0
0.02658961948088618 753.0
0.0291820745552027 857.0
0.03202729079886129 1001.0
0.03514991211383738 1136.0
0.03857698515212594 1309.0
0.042338193580902184 1463.0
0.04646611518824618 1591.0
0.05099650405635832 1845.0
0.055968600246314885 2073.0
0.061425469676704945 2244.0
0.06741437714001483 2414.0
0.07398719568764958 2712.0
0.08120085592948859 2771.0
0.08911783913959323 2970.0
0.09780671843911232 3180.0
0.1073427527438527 3289.0
0.11780853862100471 3388.0
0.1292947257010937 3491.0
0.1419008018417136 3689.0
0.15573595484375546 3846.0
0.17092001818390395 3725.0
0.18758450895488532 3936.0
0.2058737670036078 3886.0
0.22594620513386465 4033.0
0.24797568120225727 3989.0
0.272153003991777 3919.0
0.2986875859062019 3824.0
0.3278092568001578 3906.0
0.35977025465536944 3905.0
0.3948474103453904 3797.0
0.43334454541219614 3738.0
0.4755951036230348 3709.0
0.5219650391008227 3478.0
0.5728559860436877 3562.0
0.6287087374882547 3570.0
0.6900070632480575 3244.0
0.7572819000962323 3121.0
0.8311159504858505 3001.0
0.9121487296398088 2923.0
1.0010821047257497 2729.0
1.0986863740937012 2680.0
1.2058069392318789 2568.0
1.323371627229947 2507.0
1.4523987271734038 2309.0
1.594005810076497 2330.0
1.7494194087477144 2206.0
1.9199856414302088 2141.0
2.1071818712340464 2025.0
2.3126295023487144 1904.0
2.538108023870535 1921.0
2.785570422885933 1867.0
3.0571601003112816 1715.0
3.3552294360062596 1594.0
3.6823601639628327 1598.0
4.041385734050015 1581.0
4.435415854001141 1417.0
4.8678634242145815 1461.0
5.3424740986643044 1393.0
5.863358727962702 1326.0
6.435028965582003 1243.0
7.0624363456383055 1163.0
7.751015170711327 1173.0
8.506729581173632 1149.0
9.336125213721324 1094.0
10.24638589654775 1018.0
11.245395872226617 1056.0
12.341808087249415 879.0
13.54511913970845 946.0
14.865751534286392 885.0
16.315143957005823 808.0
17.905850351655385 776.0
19.651648656045193 742.0
21.567660139912874 740.0
23.670480378128165 663.0
25.978322993623273 690.0
28.511177415081416 596.0
31.290982015805362 612.0
34.3418141334118 608.0
37.69009861621144 495.0
41.36483670260361 547.0
45.3978572159293 480.0
49.824092250512436 421.0
54.68187973674955 407.0
60.0132955059224 463.0
65.8645177309198 381.0
72.28622689947997 364.0
79.33404478433022 419.0
87.06901621237324 378.0
95.55813780577448 325.0
