0.024300 0.294620 14.000000
0.012150 0.315670 14.000000
-0.012150 0.315670 14.000000
-0.024300 0.294620 14.000000
-0.012150 0.273580 14.000000
0.012150 0.273580 14.000000
0.291600 0.252530 15.000000
0.315900 0.252530 15.000000
0.303750 0.273580 15.000000
0.279450 0.273580 15.000000
0.267300 0.252530 15.000000
0.279450 0.231490 15.000000
0.303750 0.231490 15.000000
-0.012150 0.357760 16.000000
0.012150 0.357760 16.000000
0.000000 0.378800 16.000000
-0.024300 0.378800 16.000000
-0.036450 0.357760 16.000000
-0.024300 0.336710 16.000000
0.000000 0.336710 16.000000
0.340200 0.294620 17.000000
0.364500 0.294620 17.000000
0.352350 0.315670 17.000000
0.328050 0.315670 17.000000
0.315900 0.294620 17.000000
0.328050 0.273580 17.000000
0.352350 0.273580 17.000000
-0.024300 0.420890 18.000000
0.000000 0.420890 18.000000
-0.012150 0.441930 18.000000
-0.036450 0.441930 18.000000
-0.048600 0.420890 18.000000
-0.036450 0.399840 18.000000
-0.012150 0.399840 18.000000
0.388800 0.336710 19.000000
0.413100 0.336710 19.000000
0.400950 0.357760 19.000000
0.376650 0.357760 19.000000
0.364500 0.336710 19.000000
0.376650 0.315670 19.000000
0.400950 0.315670 19.000000
-0.036450 0.484020 20.000000
-0.012150 0.484020 20.000000
-0.024300 0.505070 20.000000
-0.048600 0.505070 20.000000
-0.060750 0.484020 20.000000
-0.048600 0.462980 20.000000
-0.024300 0.462980 20.000000
0.437400 0.378800 21.000000
0.461700 0.378800 21.000000
0.449550 0.399840 21.000000
0.425250 0.399840 21.000000
0.413100 0.378800 21.000000
0.425250 0.357760 21.000000
0.449550 0.357760 21.000000
-0.048600 0.547150 22.000000
-0.024300 0.547150 22.000000
-0.036450 0.568200 22.000000
-0.060750 0.568200 22.000000
-0.072900 0.547150 22.000000
-0.060750 0.526110 22.000000
-0.036450 0.526110 22.000000
0.486000 0.420890 23.000000
0.510300 0.420890 23.000000
0.498150 0.441930 23.000000
0.473850 0.441930 23.000000
0.461700 0.420890 23.000000
0.473850 0.399840 23.000000
0.498150 0.399840 23.000000
-0.060750 0.610290 24.000000
-0.036450 0.610290 24.000000
-0.048600 0.631330 24.000000
-0.072900 0.631330 24.000000
-0.085050 0.610290 24.000000
-0.072900 0.589240 24.000000
-0.048600 0.589240 24.000000
0.534600 0.462980 25.000000
0.558900 0.462980 25.000000
0.546750 0.484020 25.000000
0.522450 0.484020 25.000000
0.510300 0.462980 25.000000
0.522450 0.441930 25.000000
0.546750 0.441930 25.000000
-0.072900 0.673420 26.000000
-0.048600 0.673420 26.000000
-0.060750 0.694470 26.000000
-0.085050 0.694470 26.000000
-0.097200 0.673420 26.000000
-0.085050 0.652380 26.000000
-0.060750 0.652380 26.000000
0.583200 0.505070 27.000000
0.607500 0.505070 27.000000
0.595350 0.526110 27.000000
0.571050 0.526110 27.000000
0.558900 0.505070 27.000000
0.571050 0.484020 27.000000
0.595350 0.484020 27.000000
-0.085050 0.736550 28.000000
-0.060750 0.736550 28.000000
-0.072900 0.757600 28.000000
-0.097200 0.757600 28.000000
-0.109350 0.736550 28.000000
-0.097200 0.715510 28.000000
-0.072900 0.715510 28.000000
0.631800 0.547150 29.000000
0.656100 0.547150 29.000000
0.643950 0.568200 29.000000
0.619650 0.568200 29.000000
0.607500 0.547150 29.000000
0.619650 0.526110 29.000000
0.643950 0.526110 29.000000
-0.097200 0.799690 30.000000
-0.072900 0.799690 30.000000
-0.085050 0.820730 30.000000
-0.109350 0.820730 30.000000
-0.121500 0.799690 30.000000
-0.109350 0.778640 30.000000
-0.085050 0.778640 30.000000
0.680400 0.589240 31.000000
0.704700 0.589240 31.000000
0.692550 0.610290 31.000000
0.668250 0.610290 31.000000
0.656100 0.589240 31.000000
0.668250 0.568200 31.000000
0.692550 0.568200 31.000000
-0.109350 0.862820 32.000000
-0.085050 0.862820 32.000000
-0.097200 0.883870 32.000000
-0.121500 0.883870 32.000000
-0.133650 0.862820 32.000000
-0.121500 0.841780 32.000000
-0.097200 0.841780 32.000000
0.729000 0.631330 33.000000
0.753300 0.631330 33.000000
0.741150 0.652380 33.000000
0.716850 0.652380 33.000000
0.704700 0.631330 33.000000
0.716850 0.610290 33.000000
0.741150 0.610290 33.000000
-0.121500 0.925950 34.000000
-0.097200 0.925950 34.000000
-0.109350 0.947000 34.000000
-0.133650 0.947000 34.000000
-0.145800 0.925950 34.000000
-0.133650 0.904910 34.000000
-0.109350 0.904910 34.000000
0.777600 0.673420 35.000000
0.801900 0.673420 35.000000
0.789750 0.694470 35.000000
0.765450 0.694470 35.000000
0.753300 0.673420 35.000000
0.765450 0.652380 35.000000
0.789750 0.652380 35.000000
-0.133650 0.989090 36.000000
-0.109350 0.989090 36.000000
-0.121500 1.010130 36.000000
-0.145800 1.010130 36.000000
-0.157950 0.989090 36.000000
-0.145800 0.968040 36.000000
-0.121500 0.968040 36.000000
0.826200 0.715510 37.000000
0.850500 0.715510 37.000000
0.838350 0.736550 37.000000
0.814050 0.736550 37.000000
0.801900 0.715510 37.000000
0.814050 0.694470 37.000000
0.838350 0.694470 37.000000
-0.145800 1.052220 38.000000
-0.121500 1.052220 38.000000
-0.133650 1.073270 38.000000
-0.157950 1.073270 38.000000
-0.170100 1.052220 38.000000
-0.157950 1.031180 38.000000
-0.133650 1.031180 38.000000
0.874800 0.757600 39.000000
0.899100 0.757600 39.000000
0.886950 0.778640 39.000000
0.862650 0.778640 39.000000
0.850500 0.757600 39.000000
0.862650 0.736550 39.000000
0.886950 0.736550 39.000000
-0.157950 1.115350 40.000000
-0.133650 1.115350 40.000000
-0.145800 1.136400 40.000000
-0.170100 1.136400 40.000000
-0.182250 1.115350 40.000000
-0.170100 1.094310 40.000000
-0.145800 1.094310 40.000000
0.923400 0.799690 41.000000
0.947700 0.799690 41.000000
0.935550 0.820730 41.000000
0.911250 0.820730 41.000000
0.899100 0.799690 41.000000
0.911250 0.778640 41.000000
0.935550 0.778640 41.000000
-0.170100 1.178490 42.000000
-0.145800 1.178490 42.000000
-0.157950 1.199530 42.000000
-0.182250 1.199530 42.000000
-0.194400 1.178490 42.000000
-0.182250 1.157440 42.000000
-0.157950 1.157440 42.000000
0.085050 0.147310 43.000000
0.109350 0.147310 43.000000
0.097200 0.168360 43.000000
0.072900 0.168360 43.000000
0.060750 0.147310 43.000000
0.072900 0.126270 43.000000
0.097200 0.126270 43.000000
0.133650 0.189400 44.000000
0.157950 0.189400 44.000000
0.145800 0.210440 44.000000
0.121500 0.210440 44.000000
0.109350 0.189400 44.000000
0.121500 0.168360 44.000000
0.145800 0.168360 44.000000
0.072900 0.210440 45.000000
0.097200 0.210440 45.000000
0.085050 0.231490 45.000000
0.060750 0.231490 45.000000
0.048600 0.210440 45.000000
0.060750 0.189400 45.000000
0.085050 0.189400 45.000000
0.182250 0.231490 46.000000
0.206550 0.231490 46.000000
0.194400 0.252530 46.000000
0.170100 0.252530 46.000000
0.157950 0.231490 46.000000
0.170100 0.210440 46.000000
0.194400 0.210440 46.000000
0.060750 0.273580 47.000000
0.085050 0.273580 47.000000
0.072900 0.294620 47.000000
0.048600 0.294620 47.000000
0.036450 0.273580 47.000000
0.048600 0.252530 47.000000
0.072900 0.252530 47.000000
0.230850 0.273580 48.000000
0.255150 0.273580 48.000000
0.243000 0.294620 48.000000
0.218700 0.294620 48.000000
0.206550 0.273580 48.000000
0.218700 0.252530 48.000000
0.243000 0.252530 48.000000
0.048600 0.336710 49.000000
0.072900 0.336710 49.000000
0.060750 0.357760 49.000000
0.036450 0.357760 49.000000
0.024300 0.336710 49.000000
0.036450 0.315670 49.000000
0.060750 0.315670 49.000000
0.279450 0.315670 50.000000
0.303750 0.315670 50.000000
0.291600 0.336710 50.000000
0.267300 0.336710 50.000000
0.255150 0.315670 50.000000
0.267300 0.294620 50.000000
0.291600 0.294620 50.000000
0.036450 0.399840 51.000000
0.060750 0.399840 51.000000
0.048600 0.420890 51.000000
0.024300 0.420890 51.000000
0.012150 0.399840 51.000000
0.024300 0.378800 51.000000
0.048600 0.378800 51.000000
0.328050 0.357760 52.000000
0.352350 0.357760 52.000000
0.340200 0.378800 52.000000
0.315900 0.378800 52.000000
0.303750 0.357760 52.000000
0.315900 0.336710 52.000000
0.340200 0.336710 52.000000
0.024300 0.462980 53.000000
0.048600 0.462980 53.000000
0.036450 0.484020 53.000000
0.012150 0.484020 53.000000
0.000000 0.462980 53.000000
0.012150 0.441930 53.000000
0.036450 0.441930 53.000000
0.376650 0.399840 54.000000
0.400950 0.399840 54.000000
0.388800 0.420890 54.000000
0.364500 0.420890 54.000000
0.352350 0.399840 54.000000
0.364500 0.378800 54.000000
0.388800 0.378800 54.000000
0.012150 0.526110 55.000000
0.036450 0.526110 55.000000
0.024300 0.547150 55.000000
0.000000 0.547150 55.000000
-0.012150 0.526110 55.000000
0.000000 0.505070 55.000000
0.024300 0.505070 55.000000
0.425250 0.441930 56.000000
0.449550 0.441930 56.000000
0.437400 0.462980 56.000000
0.413100 0.462980 56.000000
0.400950 0.441930 56.000000
0.413100 0.420890 56.000000
0.437400 0.420890 56.000000
0.000000 0.589240 57.000000
0.024300 0.589240 57.000000
0.012150 0.610290 57.000000
-0.012150 0.610290 57.000000
-0.024300 0.589240 57.000000
-0.012150 0.568200 57.000000
0.012150 0.568200 57.000000
0.473850 0.484020 58.000000
0.498150 0.484020 58.000000
0.486000 0.505070 58.000000
0.461700 0.505070 58.000000
0.449550 0.484020 58.000000
0.461700 0.462980 58.000000
0.486000 0.462980 58.000000
-0.012150 0.652380 59.000000
0.012150 0.652380 59.000000
0.000000 0.673420 59.000000
-0.024300 0.673420 59.000000
-0.036450 0.652380 59.000000
-0.024300 0.631330 59.000000
0.000000 0.631330 59.000000
0.522450 0.526110 60.000000
0.546750 0.526110 60.000000
0.534600 0.547150 60.000000
0.510300 0.547150 60.000000
0.498150 0.526110 60.000000
0.510300 0.505070 60.000000
0.534600 0.505070 60.000000
-0.024300 0.715510 61.000000
0.000000 0.715510 61.000000
-0.012150 0.736550 61.000000
-0.036450 0.736550 61.000000
-0.048600 0.715510 61.000000
-0.036450 0.694470 61.000000
-0.012150 0.694470 61.000000
0.571050 0.568200 62.000000
0.595350 0.568200 62.000000
0.583200 0.589240 62.000000
0.558900 0.589240 62.000000
0.546750 0.568200 62.000000
0.558900 0.547150 62.000000
0.583200 0.547150 62.000000
-0.036450 0.778640 63.000000
-0.012150 0.778640 63.000000
-0.024300 0.799690 63.000000
-0.048600 0.799690 63.000000
-0.060750 0.778640 63.000000
-0.048600 0.757600 63.000000
-0.024300 0.757600 63.000000
0.619650 0.610290 64.000000
0.643950 0.610290 64.000000
0.631800 0.631330 64.000000
0.607500 0.631330 64.000000
0.595350 0.610290 64.000000
0.607500 0.589240 64.000000
0.631800 0.589240 64.000000
-0.048600 0.841780 65.000000
-0.024300 0.841780 65.000000
-0.036450 0.862820 65.000000
-0.060750 0.862820 65.000000
-0.072900 0.841780 65.000000
-0.060750 0.820730 65.000000
-0.036450 0.820730 65.000000
0.668250 0.652380 66.000000
0.692550 0.652380 66.000000
0.680400 0.673420 66.000000
0.656100 0.673420 66.000000
0.643950 0.652380 66.000000
0.656100 0.631330 66.000000
0.680400 0.631330 66.000000
-0.060750 0.904910 67.000000
-0.036450 0.904910 67.000000
-0.048600 0.925950 67.000000
-0.072900 0.925950 67.000000
-0.085050 0.904910 67.000000
-0.072900 0.883870 67.000000
-0.048600 0.883870 67.000000
0.716850 0.694470 68.000000
0.741150 0.694470 68.000000
0.729000 0.715510 68.000000
0.704700 0.715510 68.000000
0.692550 0.694470 68.000000
0.704700 0.673420 68.000000
0.729000 0.673420 68.000000
-0.072900 0.968040 69.000000
-0.048600 0.968040 69.000000
-0.060750 0.989090 69.000000
-0.085050 0.989090 69.000000
-0.097200 0.968040 69.000000
-0.085050 0.947000 69.000000
-0.060750 0.947000 69.000000
0.765450 0.736550 70.000000
0.789750 0.736550 70.000000
0.777600 0.757600 70.000000
0.753300 0.757600 70.000000
0.741150 0.736550 70.000000
0.753300 0.715510 70.000000
0.777600 0.715510 70.000000
-0.085050 1.031180 71.000000
-0.060750 1.031180 71.000000
-0.072900 1.052220 71.000000
-0.097200 1.052220 71.000000
-0.109350 1.031180 71.000000
-0.097200 1.010130 71.000000
-0.072900 1.010130 71.000000
0.814050 0.778640 72.000000
0.838350 0.778640 72.000000
0.826200 0.799690 72.000000
0.801900 0.799690 72.000000
0.789750 0.778640 72.000000
0.801900 0.757600 72.000000
0.826200 0.757600 72.000000
-0.097200 1.094310 73.000000
-0.072900 1.094310 73.000000
-0.085050 1.115350 73.000000
-0.109350 1.115350 73.000000
-0.121500 1.094310 73.000000
-0.109350 1.073270 73.000000
-0.085050 1.073270 73.000000
0.862650 0.820730 74.000000
0.886950 0.820730 74.000000
0.874800 0.841780 74.000000
0.850500 0.841780 74.000000
0.838350 0.820730 74.000000
0.850500 0.799690 74.000000
0.874800 0.799690 74.000000
-0.109350 1.157440 75.000000
-0.085050 1.157440 75.000000
-0.097200 1.178490 75.000000
-0.121500 1.178490 75.000000
-0.133650 1.157440 75.000000
-0.121500 1.136400 75.000000
-0.097200 1.136400 75.000000
0.121500 0.252530 76.000000
0.145800 0.252530 76.000000
0.133650 0.273580 76.000000
0.109350 0.273580 76.000000
0.097200 0.252530 76.000000
0.109350 0.231490 76.000000
0.133650 0.231490 76.000000
0.170100 0.294620 77.000000
0.194400 0.294620 77.000000
0.182250 0.315670 77.000000
0.157950 0.315670 77.000000
0.145800 0.294620 77.000000
0.157950 0.273580 77.000000
0.182250 0.273580 77.000000
0.109350 0.315670 78.000000
0.133650 0.315670 78.000000
0.121500 0.336710 78.000000
0.097200 0.336710 78.000000
0.085050 0.315670 78.000000
0.097200 0.294620 78.000000
0.121500 0.294620 78.000000
0.218700 0.336710 79.000000
0.243000 0.336710 79.000000
0.230850 0.357760 79.000000
0.206550 0.357760 79.000000
0.194400 0.336710 79.000000
0.206550 0.315670 79.000000
0.230850 0.315670 79.000000
0.097200 0.378800 80.000000
0.121500 0.378800 80.000000
0.109350 0.399840 80.000000
0.085050 0.399840 80.000000
0.072900 0.378800 80.000000
0.085050 0.357760 80.000000
0.109350 0.357760 80.000000
0.267300 0.378800 81.000000
0.291600 0.378800 81.000000
0.279450 0.399840 81.000000
0.255150 0.399840 81.000000
0.243000 0.378800 81.000000
0.255150 0.357760 81.000000
0.279450 0.357760 81.000000
0.085050 0.441930 82.000000
0.109350 0.441930 82.000000
0.097200 0.462980 82.000000
0.072900 0.462980 82.000000
0.060750 0.441930 82.000000
0.072900 0.420890 82.000000
0.097200 0.420890 82.000000
0.315900 0.420890 83.000000
0.340200 0.420890 83.000000
0.328050 0.441930 83.000000
0.303750 0.441930 83.000000
0.291600 0.420890 83.000000
0.303750 0.399840 83.000000
0.328050 0.399840 83.000000
0.072900 0.505070 84.000000
0.097200 0.505070 84.000000
0.085050 0.526110 84.000000
0.060750 0.526110 84.000000
0.048600 0.505070 84.000000
0.060750 0.484020 84.000000
0.085050 0.484020 84.000000
0.364500 0.462980 85.000000
0.388800 0.462980 85.000000
0.376650 0.484020 85.000000
0.352350 0.484020 85.000000
0.340200 0.462980 85.000000
0.352350 0.441930 85.000000
0.376650 0.441930 85.000000
0.060750 0.568200 86.000000
0.085050 0.568200 86.000000
0.072900 0.589240 86.000000
0.048600 0.589240 86.000000
0.036450 0.568200 86.000000
0.048600 0.547150 86.000000
0.072900 0.547150 86.000000
0.413100 0.505070 87.000000
0.437400 0.505070 87.000000
0.425250 0.526110 87.000000
0.400950 0.526110 87.000000
0.388800 0.505070 87.000000
0.400950 0.484020 87.000000
0.425250 0.484020 87.000000
0.048600 0.631330 88.000000
0.072900 0.631330 88.000000
0.060750 0.652380 88.000000
0.036450 0.652380 88.000000
0.024300 0.631330 88.000000
0.036450 0.610290 88.000000
0.060750 0.610290 88.000000
0.461700 0.547150 89.000000
0.486000 0.547150 89.000000
0.473850 0.568200 89.000000
0.449550 0.568200 89.000000
0.437400 0.547150 89.000000
0.449550 0.526110 89.000000
0.473850 0.526110 89.000000
0.036450 0.694470 90.000000
0.060750 0.694470 90.000000
0.048600 0.715510 90.000000
0.024300 0.715510 90.000000
0.012150 0.694470 90.000000
0.024300 0.673420 90.000000
0.048600 0.673420 90.000000
0.510300 0.589240 91.000000
0.534600 0.589240 91.000000
0.522450 0.610290 91.000000
0.498150 0.610290 91.000000
0.486000 0.589240 91.000000
0.498150 0.568200 91.000000
0.522450 0.568200 91.000000
0.024300 0.757600 92.000000
0.048600 0.757600 92.000000
0.036450 0.778640 92.000000
0.012150 0.778640 92.000000
0.000000 0.757600 92.000000
0.012150 0.736550 92.000000
0.036450 0.736550 92.000000
0.558900 0.631330 93.000000
0.583200 0.631330 93.000000
0.571050 0.652380 93.000000
0.546750 0.652380 93.000000
0.534600 0.631330 93.000000
0.546750 0.610290 93.000000
0.571050 0.610290 93.000000
0.012150 0.820730 94.000000
0.036450 0.820730 94.000000
0.024300 0.841780 94.000000
-0.000000 0.841780 94.000000
-0.012150 0.820730 94.000000
-0.000000 0.799690 94.000000
0.024300 0.799690 94.000000
0.607500 0.673420 95.000000
0.631800 0.673420 95.000000
0.619650 0.694470 95.000000
0.595350 0.694470 95.000000
0.583200 0.673420 95.000000
0.595350 0.652380 95.000000
0.619650 0.652380 95.000000
0.000000 0.883870 96.000000
0.024300 0.883870 96.000000
0.012150 0.904910 96.000000
-0.012150 0.904910 96.000000
-0.024300 0.883870 96.000000
-0.012150 0.862820 96.000000
0.012150 0.862820 96.000000
0.656100 0.715510 97.000000
0.680400 0.715510 97.000000
0.668250 0.736550 97.000000
0.643950 0.736550 97.000000
0.631800 0.715510 97.000000
0.643950 0.694470 97.000000
0.668250 0.694470 97.000000
-0.012150 0.947000 98.000000
0.012150 0.947000 98.000000
-0.000000 0.968040 98.000000
-0.024300 0.968040 98.000000
-0.036450 0.947000 98.000000
-0.024300 0.925950 98.000000
-0.000000 0.925950 98.000000
0.704700 0.757600 99.000000
0.729000 0.757600 99.000000
0.716850 0.778640 99.000000
0.692550 0.778640 99.000000
0.680400 0.757600 99.000000
0.692550 0.736550 99.000000
0.716850 0.736550 99.000000
-0.024300 1.010130 100.000000
0.000000 1.010130 100.000000
-0.012150 1.031180 100.000000
-0.036450 1.031180 100.000000
-0.048600 1.010130 100.000000
-0.036450 0.989090 100.000000
-0.012150 0.989090 100.000000
0.753300 0.799690 101.000000
0.777600 0.799690 101.000000
0.765450 0.820730 101.000000
0.741150 0.820730 101.000000
0.729000 0.799690 101.000000
0.741150 0.778640 101.000000
0.765450 0.778640 101.000000
-0.036450 1.073270 102.000000
-0.012150 1.073270 102.000000
-0.024300 1.094310 102.000000
-0.048600 1.094310 102.000000
-0.060750 1.073270 102.000000
-0.048600 1.052220 102.000000
-0.024300 1.052220 102.000000
0.801900 0.841780 103.000000
0.826200 0.841780 103.000000
0.814050 0.862820 103.000000
0.789750 0.862820 103.000000
0.777600 0.841780 103.000000
0.789750 0.820730 103.000000
0.814050 0.820730 103.000000
-0.048600 1.136400 104.000000
-0.024300 1.136400 104.000000
-0.036450 1.157440 104.000000
-0.060750 1.157440 104.000000
-0.072900 1.136400 104.000000
-0.060750 1.115350 104.000000
-0.036450 1.115350 104.000000
0.157950 0.357760 105.000000
0.182250 0.357760 105.000000
0.170100 0.378800 105.000000
0.145800 0.378800 105.000000
0.133650 0.357760 105.000000
0.145800 0.336710 105.000000
0.170100 0.336710 105.000000
0.206550 0.399840 106.000000
0.230850 0.399840 106.000000
0.218700 0.420890 106.000000
0.194400 0.420890 106.000000
0.182250 0.399840 106.000000
0.194400 0.378800 106.000000
0.218700 0.378800 106.000000
0.145800 0.420890 107.000000
0.170100 0.420890 107.000000
0.157950 0.441930 107.000000
0.133650 0.441930 107.000000
0.121500 0.420890 107.000000
0.133650 0.399840 107.000000
0.157950 0.399840 107.000000
0.255150 0.441930 108.000000
0.279450 0.441930 108.000000
0.267300 0.462980 108.000000
0.243000 0.462980 108.000000
0.230850 0.441930 108.000000
0.243000 0.420890 108.000000
0.267300 0.420890 108.000000
0.133650 0.484020 109.000000
0.157950 0.484020 109.000000
0.145800 0.505070 109.000000
0.121500 0.505070 109.000000
0.109350 0.484020 109.000000
0.121500 0.462980 109.000000
0.145800 0.462980 109.000000
0.303750 0.484020 110.000000
0.328050 0.484020 110.000000
0.315900 0.505070 110.000000
0.291600 0.505070 110.000000
0.279450 0.484020 110.000000
0.291600 0.462980 110.000000
0.315900 0.462980 110.000000
0.121500 0.547150 111.000000
0.145800 0.547150 111.000000
0.133650 0.568200 111.000000
0.109350 0.568200 111.000000
0.097200 0.547150 111.000000
0.109350 0.526110 111.000000
0.133650 0.526110 111.000000
0.352350 0.526110 112.000000
0.376650 0.526110 112.000000
0.364500 0.547150 112.000000
0.340200 0.547150 112.000000
0.328050 0.526110 112.000000
0.340200 0.505070 112.000000
0.364500 0.505070 112.000000
0.109350 0.610290 113.000000
0.133650 0.610290 113.000000
0.121500 0.631330 113.000000
0.097200 0.631330 113.000000
0.085050 0.610290 113.000000
0.097200 0.589240 113.000000
0.121500 0.589240 113.000000
0.400950 0.568200 114.000000
0.425250 0.568200 114.000000
0.413100 0.589240 114.000000
0.388800 0.589240 114.000000
0.376650 0.568200 114.000000
0.388800 0.547150 114.000000
0.413100 0.547150 114.000000
0.097200 0.673420 115.000000
0.121500 0.673420 115.000000
0.109350 0.694470 115.000000
0.085050 0.694470 115.000000
0.072900 0.673420 115.000000
0.085050 0.652380 115.000000
0.109350 0.652380 115.000000
0.449550 0.610290 116.000000
0.473850 0.610290 116.000000
0.461700 0.631330 116.000000
0.437400 0.631330 116.000000
0.425250 0.610290 116.000000
0.437400 0.589240 116.000000
0.461700 0.589240 116.000000
0.085050 0.736550 117.000000
0.109350 0.736550 117.000000
0.097200 0.757600 117.000000
0.072900 0.757600 117.000000
0.060750 0.736550 117.000000
0.072900 0.715510 117.000000
0.097200 0.715510 117.000000
0.498150 0.652380 118.000000
0.522450 0.652380 118.000000
0.510300 0.673420 118.000000
0.486000 0.673420 118.000000
0.473850 0.652380 118.000000
0.486000 0.631330 118.000000
0.510300 0.631330 118.000000
0.072900 0.799690 119.000000
0.097200 0.799690 119.000000
0.085050 0.820730 119.000000
0.060750 0.820730 119.000000
0.048600 0.799690 119.000000
0.060750 0.778640 119.000000
0.085050 0.778640 119.000000
0.546750 0.694470 120.000000
0.571050 0.694470 120.000000
0.558900 0.715510 120.000000
0.534600 0.715510 120.000000
0.522450 0.694470 120.000000
0.534600 0.673420 120.000000
0.558900 0.673420 120.000000
0.060750 0.862820 121.000000
0.085050 0.862820 121.000000
0.072900 0.883870 121.000000
0.048600 0.883870 121.000000
0.036450 0.862820 121.000000
0.048600 0.841780 121.000000
0.072900 0.841780 121.000000
0.595350 0.736550 122.000000
0.619650 0.736550 122.000000
0.607500 0.757600 122.000000
0.583200 0.757600 122.000000
0.571050 0.736550 122.000000
0.583200 0.715510 122.000000
0.607500 0.715510 122.000000
0.048600 0.925950 123.000000
0.072900 0.925950 123.000000
0.060750 0.947000 123.000000
0.036450 0.947000 123.000000
0.024300 0.925950 123.000000
0.036450 0.904910 123.000000
0.060750 0.904910 123.000000
0.643950 0.778640 124.000000
0.668250 0.778640 124.000000
0.656100 0.799690 124.000000
0.631800 0.799690 124.000000
0.619650 0.778640 124.000000
0.631800 0.757600 124.000000
0.656100 0.757600 124.000000
0.036450 0.989090 125.000000
0.060750 0.989090 125.000000
0.048600 1.010130 125.000000
0.024300 1.010130 125.000000
0.012150 0.989090 125.000000
0.024300 0.968040 125.000000
0.048600 0.968040 125.000000
0.692550 0.820730 126.000000
0.716850 0.820730 126.000000
0.704700 0.841780 126.000000
0.680400 0.841780 126.000000
0.668250 0.820730 126.000000
0.680400 0.799690 126.000000
0.704700 0.799690 126.000000
0.024300 1.052220 127.000000
0.048600 1.052220 127.000000
0.036450 1.073270 127.000000
0.012150 1.073270 127.000000
-0.000000 1.052220 127.000000
0.012150 1.031180 127.000000
0.036450 1.031180 127.000000
0.741150 0.862820 128.000000
0.765450 0.862820 128.000000
0.753300 0.883870 128.000000
0.729000 0.883870 128.000000
0.716850 0.862820 128.000000
0.729000 0.841780 128.000000
0.753300 0.841780 128.000000
0.012150 1.115350 129.000000
0.036450 1.115350 129.000000
0.024300 1.136400 129.000000
0.000000 1.136400 129.000000
-0.012150 1.115350 129.000000
0.000000 1.094310 129.000000
0.024300 1.094310 129.000000
0.194400 0.462980 130.000000
0.218700 0.462980 130.000000
0.206550 0.484020 130.000000
0.182250 0.484020 130.000000
0.170100 0.462980 130.000000
0.182250 0.441930 130.000000
0.206550 0.441930 130.000000
